user_id,subscription_id,active_days,courses_seen,materials_seen,favorite_category
5570,3a8f83c4-c2d4-41fc-a2ad-d9f908705419,8,2,26,English
5571,5ea84aaf-af36-4693-b7ca-ba0ffb34c5c9,6,1,3,English
5575,d5fad047-717a-44bb-a3e7-2bbeba899114,4,1,8,Computer Science
5577,c7ca4237-3692-4a39-b56a-21a750dd430c,13,3,22,Marketing
5585,bf5de656-d9a6-4a22-8241-9f9a5e9c758a,8,2,28,Marketing
5587,59d92df8-b156-405b-b3e3-18876059ba7e,4,1,9,Marketing
5590,f4b48ea9-cdad-46d3-bdc3-610c4c27c75b,3,1,18,Computer Science
5595,88990f83-a7b6-4ce2-8c7d-8a4785b665fe,7,1,3,Computer Science
5598,e8fc8e69-e7e2-4078-8471-23b4d8b37cee,3,1,8,English
5599,7f340ee8-7d40-4e92-810b-43e4595228b8,11,2,22,English
5600,ebc3b3be-f2e7-4ed8-acfe-6be6dacd47f1,7,1,8,English
5602,fb7aab0b-2e79-4bf8-b981-dd38a4eadaac,3,1,5,Computer Science
5605,c57709d2-d732-4f00-82d8-9e11983640ad,16,3,24,Marketing
5606,a9584358-939f-44da-934d-400a010a499c,5,1,2,Marketing
5613,99f44bfa-776e-4903-8f7a-e18eaba886be,8,2,17,Computer Science
5614,87e7b3d6-3043-46fa-9e6f-ea43c85471fc,8,2,15,Computer Science
5615,29fd9342-a4f7-4f46-b13c-edef5788127b,16,3,37,Marketing
5617,8ccc6416-c810-4b47-bb72-043d407e0d2d,11,2,18,Computer Science
5620,25523b67-c0cc-4103-ad9c-46e3fced0b5e,9,2,26,English
5622,fc6ee45c-e223-4f75-9137-e8435d284ba5,3,1,18,Marketing
5623,c63875fd-dc95-43dc-a23a-afcef765c92a,11,2,21,Marketing
5625,9c6534d8-8216-44ae-b844-bafd25f47111,13,3,28,Computer Science
5628,b7394594-f0f6-4827-aaa3-b4664131ab70,7,1,4,Marketing
5631,2209ebc3-9ca5-4f6d-b476-15c2d5a7be33,4,1,12,Marketing
5641,4b7ca2b4-9a76-460c-a7c4-6a8a5c58d7db,11,2,26,English
5643,35213f97-119e-41db-aebf-445518bfd069,4,1,15,Marketing
5644,a684d011-79f7-4ce1-b9bd-936a0e497e6a,10,2,16,English
,acb4214e-14b4-4dda-95ea-3cf989c2258b,9,2,19,Computer Science
5651,a148b756-f30e-47a5-87ba-d4cb81519bc7,12,2,20,Marketing
5654,96b88db8-c1be-476b-8ca9-4153f7729d4e,4,1,7,English
5655,c685ce6e-816e-4fb5-b392-c8ce11b458f8,12,2,28,Marketing
5660,9a76a95e-2a01-48c8-bc54-33d4dad815a3,5,1,15,Marketing
5661,631ac91e-02e9-4ae5-9902-d0379b34ab89,19,4,41,Marketing
5663,e3a784de-6891-4ae8-b13a-05e41b95164b,21,4,43,English
5664,44fb3396-26a2-4ee6-94ad-553985df7179,12,2,15,English
,c949e7dd-c8e9-46f4-85e0-de1774553d88,12,2,14,Marketing
5667,20aecfef-aceb-40ab-bc6f-ea70938b7d80,13,3,22,Marketing
5669,4d0cf605-7d0e-4a38-abb4-63c852ddebd2,7,1,9,Computer Science
5672,d82d9006-01ca-400d-8d31-a1db3722feab,6,1,16,English
5675,053a376f-9ef4-4d5b-817c-3556db4e2609,14,3,36,Computer Science
5681,99c10864-15cf-4e47-a817-827fdd8a2708,9,2,28,Marketing
5683,11da4936-4fe0-465a-baf0-562b712698f8,4,1,8,Computer Science
5687,9bd6607e-5887-4390-8990-e94664ce9310,5,1,11,Computer Science
5688,22117183-7029-41c3-94d5-3aba1518aa7d,6,1,18,Marketing
5694,9857095f-4e6d-4924-b95e-2f93daa62d11,8,2,12,Computer Science
5697,8308d581-b1c4-43d6-96ca-b432a9453b3e,10,2,16,English
,336b4679-f44d-4a44-9207-92a6d17c0e11,10,2,12,English
5700,4aacef95-f68c-49f8-aee4-848a77dc7348,7,1,18,English
5702,68843efd-daaf-4369-9840-5838de6ebda4,5,1,18,Marketing
5705,f859f304-bea5-4f2a-995c-6e73aeb6e97e,9,2,15,Computer Science
5707,a303a499-18ae-4255-9f42-7d621064ab18,10,2,19,Marketing
5708,c6222c68-4e22-49d9-a70a-1d18b6bf94d7,11,2,21,Computer Science
5709,73311012-3753-49c0-8166-deac197dcc57,6,1,5,Marketing
5711,64a0bf92-e2a9-48b2-9f9d-eda6d6776221,10,2,23,English
5715,4e829e70-67b3-4bc0-b9ac-0fcaf487fe44,10,2,26,Computer Science
5716,c6c8f4ee-09c6-4411-926e-965fd8a90eef,6,1,3,Marketing
5723,fb92ee0a-bf03-475c-8bd6-f9c4590e57a3,4,1,3,Marketing
5724,b19b3d0f-6dfa-4357-8cda-a325db77c1f0,6,1,3,English
5727,6c5e0948-8ecc-4edf-8ded-c75f95036493,7,1,15,Computer Science
5728,ad55e052-fe94-4675-9d83-9d59dfbc88d8,8,2,20,English
5730,88b05970-b9b7-4780-9fbe-7ee117996d9f,5,1,9,English
5731,41fa6452-0f12-474a-a75b-23d8254541cf,8,2,24,English
,1037ccb9-bea1-4c8b-b89b-2f7c77f70739,14,3,32,Marketing
5734,ec0bc46c-764d-4b3f-a290-523516c40b04,4,1,5,English
5742,5dffa956-6e42-45f8-810e-cbeefbd416a0,12,2,27,Computer Science
5743,9a96bd23-4010-4600-a3a4-f9d8ca274047,4,1,11,Computer Science
5744,9ed8a3c8-786a-4c1f-842c-8e2445a2a7d6,3,1,4,Computer Science
5748,e6598723-e0eb-4278-a240-cd3de632d683,10,2,26,Computer Science
5750,c6160724-d646-4535-a0d0-f13858bca8f5,6,1,10,Marketing
5752,1ede77a6-70f3-4c01-9525-cc8c2b180a85,11,2,13,English
,f2467eef-f2f7-41ce-84cc-6867e6c75866,15,3,35,Computer Science
5761,f6c93064-63e9-47a1-8c14-68f8e5b65427,8,2,19,English
5764,0118aa20-7273-47bc-9c82-919bfa26a5e1,9,2,21,English
5765,ab98a571-248f-49e6-935c-44fc71fb6f73,8,2,13,Computer Science
5766,578fb213-8888-44b3-92dd-df148ad95043,13,3,35,Marketing
5769,a16fe537-d52b-4cc5-8dc4-7a228cff914a,3,1,15,English
5770,ee9bd708-a533-4e54-9d90-7b227b121afb,5,1,7,Computer Science
5774,e99a21e7-91d0-4239-8c9a-11367160018e,13,3,31,Marketing
5775,ec7d138b-4315-4d49-a051-8bdb1125b9e8,12,2,14,English
5779,5bea9057-3e24-4cff-be6b-8b16ac429364,8,2,14,Computer Science
,35f7fefc-3ab0-41cd-91bc-384eb3580db0,4,1,3,Computer Science
5783,5ede8e5b-8619-4abe-b700-333b3a4d9dcf,7,1,4,Marketing
5785,70e1338b-c4eb-4773-bfee-80ebe79b644c,10,2,24,Computer Science
5786,40a0852d-e185-4da5-b450-d19f512502db,6,1,13,Marketing
,22698a5c-3d1c-4ff4-8494-c0c1e76adab3,6,1,4,Computer Science
5804,c5f233f9-def8-4f86-ad28-02a21dc00ddb,4,1,14,English
5805,63817437-6051-4ea7-a66e-43818221df89,6,1,14,English
5807,1b51508a-80d7-4070-a3ca-d0354aa326da,4,1,15,English
5812,068a8a1b-cefc-4018-9bd4-f9eb287178ba,11,2,17,English
5814,41c8a5b0-2934-4f0d-8529-21241d424a0f,6,1,18,English
5815,bee461c9-7b88-4857-ae4b-27d1a705303c,10,2,15,Marketing
5816,b33526a6-f33a-4497-809a-bab4dc66756f,4,1,13,Computer Science
5817,c63b4df4-9539-4056-9aca-e7c8f0b215a3,3,1,14,English
5821,656cd5bf-0ad6-41e8-a6e4-a04af3fc6cd0,7,1,17,English
5824,9ddccb99-371a-424f-bf5b-de50b77dced7,7,1,15,English
5835,0f07cb65-c5b5-44e5-a60d-e876df983e7a,4,1,7,Computer Science
5836,3d8feb4a-c0b5-456d-b35e-3c0917ab1176,9,2,25,English
5837,c43d3515-9aee-4fbe-b9fe-17749b58d2a3,10,2,19,Computer Science
5842,d7ddcc0d-d75c-4290-aa4c-a67037bb6ff8,12,2,27,Marketing
5843,ddf2e798-7768-45c4-9c1e-1df3a22e1eb3,7,1,2,English
5845,41048f73-d259-4125-b87a-26efa912295c,5,1,2,Marketing
5848,1d63a06f-8582-4fac-adf8-573700a86dfc,5,1,18,Computer Science
5849,762d9f46-fbb9-48d7-b808-337669d9570a,6,1,4,Marketing
5851,fbc90053-32e1-4e77-b54e-c831299b8daa,8,2,16,English
5855,eb3c9f67-0e89-425f-9de1-8b208f1ea2f9,8,2,20,English
5856,276b8ca4-6b33-47cc-b91f-65a52c721b11,8,2,14,Marketing
5857,b0754acd-a3b4-4e11-b211-650e5ee8ba49,17,3,26,English
5860,7d226013-cc3d-45f7-8820-802fb582a66f,4,1,8,Marketing
5861,c1951de0-b02a-436e-bfe7-178175218efa,6,1,8,Marketing
5863,e369a1f5-eb51-4b76-a188-fa5eb7a19ac0,9,2,23,Computer Science
5864,48dcccd3-58e8-4dbf-82f0-c947f0478478,10,2,26,Marketing
5869,b5ccf879-dc90-4f6e-9b08-6b3d7c8ee78b,4,1,16,English
5871,d7a163c3-22f5-42fa-9419-51d187dde401,5,1,18,English
5873,d8ea161d-1931-462c-8385-c84ec2a7d5b3,7,1,10,Computer Science
5877,5a9ce620-f97e-4080-9653-213735009b76,8,2,19,English
5879,2dd3df58-33da-491d-b4aa-6b506c84408e,6,1,4,English
5881,c5ec6dbd-0e7c-4ae5-b174-376d315ae7b0,6,1,6,Computer Science
5885,b23f5113-0243-4abe-9e42-e4ea972c5560,6,1,8,English
5898,e95135dd-38a6-4c89-92b0-c8cd821c06f2,8,2,19,Marketing
5901,9d5e1818-7011-401d-8dcd-bd8deac5e6f8,4,1,15,English
5902,59c0c11c-a5c7-4d3a-92d8-e07f3f59c5b5,5,1,11,English
5903,158d1720-16d7-4698-8e3f-23e672580681,15,3,22,Computer Science
5904,51ea0e71-83b4-48f8-905e-88298ccf3205,7,1,13,English
5906,f2487e4e-c749-4d0a-a016-41b61cd667d9,3,1,5,English
5907,b8da0383-e80a-47b9-8fbb-a26b5086916a,4,1,9,Computer Science
5910,d33c03db-43a3-4c36-b806-238d25b2e07f,11,2,22,Marketing
5913,3ba023dd-0a2f-4cd4-a63b-b58eb5bbd076,12,2,27,English
5914,2fcaa8b6-03d1-4fe2-8755-3881f4c304e7,3,1,10,English
5918,dfa1ae25-88d8-40b3-98a6-57533ba816e4,5,1,3,English
5919,ce051e0e-c1cf-4d92-aaf9-201addd4bde9,7,1,3,Marketing
5920,24319875-63cc-4173-8b74-08843c263361,6,1,17,English
5926,3d72e8c5-1a35-4776-a62a-9f67924403d6,8,2,21,Computer Science
,2bd914af-c55b-46c5-93a5-8f8ba434d69c,3,1,5,Marketing
5936,e64495c3-d7d7-41b8-9847-cfd27c1998ff,1,0,1,English
5939,f973ce29-bb2a-4ad9-b143-1130794412bf,10,2,28,Computer Science
5944,6a4cb94e-d064-4982-b557-aee63012e42f,9,2,23,Marketing
5948,c91ceffd-bea3-4842-8b62-ecc7b602e2fa,3,1,16,Marketing
,5f7350c1-779f-4db1-aed0-d174967bd3ab,5,1,4,English
5960,1a3bf6b8-707c-46ae-a656-34314503b507,7,1,15,Marketing
5961,7875ee30-24bb-489c-a753-0107a2b4d719,5,1,6,Marketing
5962,7890f0f6-f664-492e-8624-c4e2e4b863df,9,2,17,Marketing
5965,a5b86c55-ebf0-4b6d-a3c5-b3672cd8d972,12,2,19,Marketing
5968,3ea521be-dd5a-49e5-ad3a-6fe7f0386258,6,1,11,Marketing
5969,168dc597-3060-4476-9813-176862195e05,6,1,2,Marketing
5970,560c2ec7-a0f8-4f23-9134-58809e6cc465,21,4,39,English
5977,9ca65e04-bce1-40af-954a-d0db5e9472a9,8,2,25,Computer Science
5984,128c36b6-ad81-4f39-9ab1-bb23467c7adf,7,1,2,Marketing
5986,3aeb6f2e-be77-416f-8328-3b848c46a363,3,1,10,Marketing
5995,613e8966-59b1-4894-bc12-5f88b8feae60,4,1,7,Marketing
5997,90872f71-77c9-4093-8fac-accd1ab78f54,6,1,14,Marketing
5998,c5a22e3b-14f8-40fd-97a3-cc866042f381,5,1,18,Computer Science
5999,78bf1930-a8ab-4ffb-b1ab-6d23d986833c,5,1,11,Marketing
6004,f9849dae-2920-4fcf-aa79-562508f24422,4,1,2,Computer Science
6008,01bb1c7d-3433-47bc-a698-730c63df322d,12,2,18,English
,03f71152-88da-45fc-9444-133fb1056a50,6,1,8,Computer Science
6010,2f9b2625-cb40-4b72-95da-91d52ed856b5,14,3,28,English
6015,36925a25-7836-4b72-a8cd-0b721dcfdc8e,20,4,44,English
6016,0a11ed6e-3c3d-4ee6-a7bc-2312d816887e,8,2,15,English
6019,9ced0f46-d312-48c6-b0fe-a6a26c0a7fb8,2,0,1,Computer Science
6022,ef594a9a-b157-46d7-b9f8-6157f8c5dbd4,9,2,23,Marketing
6029,23ae95b4-24ae-4bb4-8127-4fd71635c411,12,2,19,English
,d2dc7c5e-d751-47d9-bb9c-22fe92c3be3d,9,2,21,Computer Science
6031,617967c8-076c-4417-8e86-b58e133f04fa,8,2,23,Marketing
6033,f87fbf8d-503a-4ccd-ac4c-56dab5daa976,12,2,28,Computer Science
6037,8d056234-8e12-4106-9c1b-552a61cd5d0b,7,1,15,Computer Science
6038,a4a645bc-6f24-4b1b-a131-696db023b9da,19,4,32,English
,e511755e-d569-4972-a3ab-e4a2aae2c566,10,2,25,Computer Science
6040,a2c04922-d09f-40d3-93a4-0d4ce647d829,6,1,12,English
6041,3a1b7c84-99ec-474c-acfe-96b77c6b502b,13,3,28,English
6042,ebfa8582-a521-4f88-bdce-0057528a6d13,20,4,32,Computer Science
6043,1550dcc8-8cde-423c-9d75-d487b3533e2e,7,1,7,Computer Science
6045,1cbf2525-1ab0-4138-877b-bf20978c29ff,9,2,28,English
6048,2e20b521-e7d8-4dd7-b3f2-5bdbadf4e716,4,1,11,Computer Science
6050,6976c2a1-f831-4e41-bbe7-9396e8d0d8dd,8,2,28,Marketing
6053,2feb6e52-b51b-46a0-af53-c55f66c4aa6a,8,2,21,Marketing
6055,e07f243d-2ace-4363-8a62-f6a21a39dee5,5,1,9,Computer Science
6057,1a1ec38b-5d8d-4ceb-a3c9-5e0d3514f87f,7,1,11,Marketing
,ad32e327-57b0-4617-8f07-ad9df9b754d6,5,1,7,Computer Science
6068,852c9b38-9275-4422-bc78-a24882d9b74f,15,3,32,Computer Science
6072,605d3137-8e7d-4670-8446-4ca7bf821b0e,3,1,9,Computer Science
6074,d79830dc-e710-43fe-973f-ce6fd0e654b2,7,1,17,Computer Science
6076,3f720d80-9d58-420b-be6f-61377ff37c6c,11,2,18,Computer Science
6080,52b742bb-545d-4295-b3e3-ed5cc197b76b,3,1,6,Marketing
6081,85d61371-b8d6-4158-8778-110afea16f59,11,2,15,English
6085,98d42100-ad89-4021-9a28-bdf36fdcf90b,10,2,13,English
6087,21773c8a-0a7a-4ea4-8d5d-e13a6e7dcfc1,12,2,23,Computer Science
6088,bad9b0fb-99e0-44f1-9e1f-f56b24ef2ce7,8,2,17,Marketing
6089,94ea53b4-1230-4df0-b71a-caca8eb3f12c,12,2,23,English
6092,c0b13065-293f-4935-ab76-e88311b2ed6f,9,2,24,Marketing
6093,908bf696-b534-40a9-b659-17ee0f261933,6,1,3,Marketing
6096,b45d5ffb-4cf2-46b7-97c9-13cd28c47792,3,1,7,Marketing
6097,b0765c2e-51f4-4be0-8cab-5be86558e85d,15,3,25,Marketing
6100,dcec2387-c4d0-4ac0-88a2-d7e04d0c8ebe,3,1,13,Marketing
6101,c16dc1e9-8444-4460-a91d-e5aea2083ed2,4,1,10,Marketing
6108,e93020fc-8498-47e0-88c3-59e998b8c02e,2,0,1,Marketing
6109,f926a266-9f92-4426-8738-023f317f56b6,18,4,39,Marketing
6110,7cc0b007-2d03-4f06-8614-d13e17c035fb,8,2,26,Computer Science
6112,4f45003c-7e1c-4fce-9906-a5ae6b278c62,4,1,9,English
6113,21f11694-e272-4463-b31a-326384cc3d0a,9,2,28,Computer Science
6114,bafcf2a1-2643-4b43-8dac-d57cbab55fa3,13,3,22,English
6117,652cf1fe-25c5-4b70-85da-e7a125352777,7,1,15,English
6118,076ef84d-9631-481f-b1f7-b2a4269020bc,9,2,19,English
6120,6c336f57-1b46-4179-b379-099acc28fa4c,7,1,4,Marketing
6123,7f57add1-1219-49fd-8832-f348fa702b89,5,1,17,English
6126,837d215a-2960-4a7b-8af5-b4add6658c49,8,2,21,Computer Science
6130,1f10b8d3-9a57-4022-a00e-359da1371725,7,1,15,Computer Science
6131,9659f9e0-d451-4c18-bc17-9c48dec57a58,19,4,44,English
6136,c3bf7ceb-7423-434d-b904-2f88aa2287ec,5,1,6,Marketing
6140,ac6030a7-8e69-4d94-85a8-74eef913ad31,7,1,11,Marketing
6141,6d43e5c5-bc6f-42f7-b8c3-fbf8ea2dc534,5,1,8,Computer Science
6142,163dc835-050d-4676-b5d4-2495febfa55b,13,3,30,Marketing
6143,631ecd51-c8b1-47b7-9d81-ffbe5663e206,7,1,3,English
,4d419242-f4b2-41d6-8ab7-d216ddef2000,4,1,17,Computer Science
6146,82c4f536-d80e-4236-a0ce-d16fc2e8c2cc,8,2,19,Computer Science
6149,258ea0b9-e030-40b6-9a7d-732d9f892961,6,1,14,Computer Science
6152,b8132f65-4d54-41af-8afb-c035a11c346a,4,1,4,Marketing
,83b762a6-18de-4292-bc2d-e8047eaa1fa9,3,1,18,Computer Science
6154,bcf95e78-ccc8-4c99-9a9f-2588fa720a50,9,2,23,Marketing
6161,e21058fe-43b5-45ca-8b14-2001d3ba2fd0,7,1,18,Computer Science
6163,e706862f-457b-4f7a-a4cb-a9bf9677ed74,6,1,15,English
6166,5f732c2c-b28b-4200-b927-b347bb178603,7,1,7,English
6168,a0ed843c-df5e-438b-b2fd-2e0b4bf856d7,9,2,26,Marketing
6176,79ed1070-8869-4047-b7d6-5256560178c3,7,1,16,English
6179,85f0c4b7-ecf8-4663-a193-4d681e5a6158,14,3,31,Computer Science
6180,2ecf50ae-b006-4fb4-8f73-3aec590a0736,10,2,14,English
6183,42a3dae1-2f33-42ef-9543-208ee6043caf,12,2,27,English
6184,ae8d9d48-c9a1-4b7b-a375-ec2d822285fe,6,1,4,Marketing
6186,bac5c5ac-d6de-4595-8884-00ab9d8006c2,8,2,16,Computer Science
6187,b154861f-7213-449b-a3cb-cc262c334ad8,13,3,26,English
6189,56b3c052-9610-4529-a6a7-5b0cdd46fd51,7,1,6,Computer Science
6194,0f2e6931-7cb0-4645-8da4-faa58acc927d,6,1,4,English
6195,5e22fb8a-123e-4761-935e-a58f9b2079ba,7,1,2,Marketing
6198,4e80148a-9758-465b-9c5a-cd8f4f39e031,13,3,29,English
6199,e17b8a96-0a70-443a-b0ed-49de54edb262,8,2,25,Computer Science
6201,06dc65cb-a0e1-4b79-a7ff-0eb0cf9bf7e7,14,3,22,English
6205,3bba09ae-adb2-44c5-b263-21a925fc3e1a,12,2,16,English
6209,811e7161-1be3-471a-a3f5-69f32bed222b,5,1,2,Computer Science
6215,11548e6f-3de6-42f2-b631-640275440f6b,5,1,12,English
6216,331c47e4-dbf2-44ab-959b-e5308fec1a9f,11,2,23,Computer Science
6227,d148871c-f766-4f9a-83c2-3c777f90d611,5,1,14,English
6231,b745bed5-11e2-4fa4-ae5d-d566cb097874,14,3,36,Marketing
6233,c6a76c29-7841-4144-a045-d9cb782cf1ba,9,2,20,Computer Science
6234,efccf2db-36d9-498f-be6f-9af48febb88e,13,3,33,English
6236,b8c3c827-9062-43c0-922d-4b630ead5b25,4,1,7,Computer Science
6238,fa01e6f1-820e-41c2-b607-33939e137f3c,7,1,9,Marketing
6239,cd41bc75-a49f-4bcb-b50f-6de79b39eb3e,12,2,14,Marketing
6240,bd8b8a09-bf76-4c6f-95aa-e40c2c09cdb6,6,1,4,Computer Science
6243,2b84abb6-5b7c-4234-90ea-ac9a24aa89de,5,1,6,English
6247,460b4626-9c39-4b07-97cd-3c2462a4b5ab,8,2,23,Computer Science
6249,ca4da927-4a06-4aa6-99bd-4fc787dc0e34,4,1,4,Computer Science
,81641526-b854-4265-9c65-22eecdd042b7,10,2,15,Computer Science
6259,b28f5794-f73e-4951-9ec6-50878b7fc10b,14,3,26,Marketing
6260,5f071dbc-75e2-460e-8103-a9a478c63c63,9,2,22,Marketing
6261,d4c36c38-2b73-4904-a358-e0e2f1244704,6,1,6,English
6267,ed761f75-916b-401f-94ae-bad254884c78,6,1,2,Marketing
6268,7058eed9-bbad-4fd4-916e-7da2bd14e63c,10,2,21,English
6275,226eda09-1f19-479d-8cea-3c61b16a8fb2,8,2,16,English
6280,75850608-5256-4e7f-b5f7-addbfc6e33fd,14,3,36,Marketing
6283,dc7de17e-f71b-4811-b093-0251630229d7,15,3,36,English
6289,d0bd1604-96aa-42d0-b4bd-c731d1711455,16,3,36,Marketing
6290,39dc28f2-81af-4d8b-90cb-f540a6214bb1,7,1,4,Marketing
6293,3f59a5b7-ad49-4f6d-801f-75d6b077b04d,13,3,37,Marketing
6294,2aef0616-648d-4f57-9cef-14994f9efa73,15,3,35,Computer Science
6305,0637f8d6-352a-4873-ab00-f04db3164e2a,6,1,7,Marketing
6306,f3d03acf-8327-4e60-a638-dff71de0c992,4,1,7,English
6308,31f8edd1-dec0-4995-b813-2c5b7a96ec7a,4,1,15,Computer Science
6311,b7973db4-011a-4d8f-aa96-188915eb92cc,11,2,20,Computer Science
6317,a6b81414-8507-4b86-8b23-5727cde597e9,8,2,22,Computer Science
6318,6d9ee775-dcf8-4216-99cd-fefdd4fd8b40,3,1,11,Computer Science
6320,7b48c672-55da-4e96-b5c9-af0132489fd4,15,3,34,Marketing
6322,cc754a76-6595-4801-a845-bfda2f73e497,4,1,10,English
6330,91040fad-e784-4d3e-a799-19ccbb955275,6,1,8,English
6333,99d37e79-1022-43d5-9bb6-305e34dd2cca,12,2,17,Marketing
6335,cb0d1bfd-e730-472b-8f10-89d63c7d455b,8,2,19,English
6337,fd5a8156-4b03-4b46-b5fc-c374516d774c,9,2,18,Computer Science
6347,0a60a6eb-6abc-478b-902a-1c1c391c0776,7,1,5,English
6349,430ac691-0a39-4bdd-ae53-1e9161ab6841,6,1,15,Marketing
6350,7a59d983-8118-4bba-8658-d93cf170cda7,8,2,17,Computer Science
6353,9d1be825-353f-4961-b0f7-69130de1adbe,12,2,17,English
6355,a933f424-4ba8-47d2-bc18-65647bab5c18,5,1,3,English
6359,540835bc-d018-4ce5-9751-f6ad573a453b,7,1,17,English
6362,4c2fff10-6ca7-4bad-a3fe-23d2cb8c86f6,10,2,22,Marketing
6364,c6488094-a09a-433b-bdcc-fc17cc5cb28b,11,2,23,English
6365,983133be-dfea-49a5-8208-9550889f1cf9,4,1,3,English
6368,537d65dc-d245-4f4c-b18b-2842a15efa30,8,2,25,English
6371,977cd774-a94f-4e55-a44a-aa1f4210cd48,11,2,26,English
6376,b0029ed2-973c-4428-9ef9-3de7eaf88f6a,15,3,34,Marketing
6377,e401ea14-5291-4f90-9aca-21a07e96d32c,10,2,15,Marketing
6379,0f2f8670-80b4-4484-ab7a-47a57d86cd6c,4,1,7,Marketing
6380,8f98fce9-da11-4cb6-a690-d98728df363b,2,0,1,Computer Science
6382,4230a137-b1c8-4888-be9f-e401720da514,9,2,17,Computer Science
6384,b29f19bc-092f-456b-ab85-9addb1b1ac54,13,3,31,Marketing
6385,eccb8141-828e-426b-aea3-8f31acad2112,6,1,3,Marketing
6386,0a2d2d9d-e698-4f3e-9c69-9f52ac68f050,6,1,16,English
6388,1d7c611e-0f81-49e7-a699-b15f01d18ccb,7,1,10,Computer Science
6403,80e73542-c37c-4c6a-801f-974219586f36,10,2,23,Computer Science
6406,15ac6c5b-a491-4bd2-b813-2265ed0f87f1,7,1,7,English
6409,e9d00d23-f106-4f59-8c95-b50c1fb25980,21,4,42,Computer Science
6413,513a213c-ab54-46f6-9a7e-1adb64cd7c3a,11,2,18,English
6418,aa2cdedb-3100-490c-81bf-38defae05543,5,1,12,Computer Science
6422,13bdfbec-288f-41bd-9edb-2205abc49f84,11,2,24,Computer Science
6423,4f65a712-198e-4599-a99c-7d0b9939c047,5,1,4,English
6429,fea0fed5-d4f5-4de1-a25b-b9a90507f731,7,1,8,Computer Science
6430,a482a909-389d-40d8-8215-56c33313d9d3,1,0,1,Computer Science
6433,bbb0c72a-95c5-4133-8f38-c7e464a0a369,6,1,10,Computer Science
6438,04c80484-38f9-4874-af3e-93715cf3fed6,4,1,4,Computer Science
6442,a2f53e83-38e9-4bdd-99a5-f539693168e5,7,1,8,English
6443,8708281f-612c-44f5-b1b1-69efc720a684,5,1,2,Marketing
6448,56742877-8404-4ffa-9324-ddb085be5ada,7,1,12,Marketing
6449,43b8244f-e5be-4d51-acfa-e9492f7fc71e,9,2,15,Computer Science
6451,98030113-bf85-493a-9c51-cea7a7f67802,7,1,11,Computer Science
6453,f9586461-349d-4efd-bf30-51ae2c6b1baa,7,1,14,Marketing
6454,4c50e43b-fa06-4ea3-b57a-89298a9c294b,14,3,25,Marketing
6457,a98ed486-8ef4-4652-b60c-0ced234de9a0,5,1,14,Computer Science
6462,57539715-96d8-477a-98f2-01ef37a54c40,5,1,5,English
6464,f5f27139-3a8c-4d43-8ef2-7ad8c965ac05,5,1,14,Computer Science
6466,bbae05b8-2fb5-45fe-84a2-51757e837290,7,1,7,Marketing
6468,c348847a-e9f6-426b-8723-639fbb2bea25,11,2,26,English
6472,3ee74aef-c6a8-4974-b0d8-2a8c92f5f986,8,2,17,English
6478,e379767c-0255-44f3-b4cb-49cb3900926a,6,1,12,Computer Science
6482,385241c6-a453-4c8c-8166-7a5304846940,13,3,28,Marketing
6483,5e9b67c3-59c2-4cf5-b05c-f5ad25e5ccd0,8,2,12,Computer Science
6484,300b8460-8045-4b3a-9a71-79fa7379eae5,6,1,18,Marketing
6485,39f2f1ee-1628-4a1e-9b34-ce2141c39308,6,1,9,English
6486,fd8c92dd-f73b-499b-9176-7a8061729548,7,1,9,Computer Science
6488,0b3288e2-8a9d-4a35-886d-f3a90b16b425,13,3,29,English
6490,3ec9cb83-9d20-4034-ac5c-f9b68dca954a,7,1,17,English
6491,792881c6-d153-4244-9d73-1c55d6aba6c9,5,1,14,Computer Science
6492,9147c541-f5ae-4532-8099-492fff1bfecb,7,1,15,Computer Science
6493,c8788f17-85d4-41fe-9c6d-25dc1e847078,3,1,5,Marketing
6494,00483c47-e99d-435f-abe3-6c6395a33014,9,2,18,Computer Science
6495,b6a4f6b4-7e7d-4716-a59f-dd550b791627,12,2,17,Computer Science
,fb2377e0-1190-4993-86fb-80df84df21eb,21,4,46,English
6498,c0e56ec2-e2db-4cfa-9a48-c6f121ee606a,5,1,12,Computer Science
6502,e6097d36-7ea7-4b06-8210-514b7a245e6d,4,1,13,Marketing
6503,d7e1b010-c3d7-4566-b453-10ca50804ebf,3,1,6,Computer Science
6505,204cff9e-be78-4296-9a1e-41f16cdc8126,8,2,13,Marketing
6511,9753034f-4e47-42e1-8d8c-1f32417d6de4,4,1,17,English
6513,44480582-4bce-4398-9c3f-9bdee7b738de,2,0,1,English
6515,5910d4a0-3d36-4910-bb95-488ba4c5d2bc,6,1,7,Computer Science
,3894c8f1-8a86-4453-9859-54e8a341c120,4,1,7,Marketing
6525,fd9346d9-d3ac-4761-b1b6-3a202626fa7c,5,1,2,English
6527,e936d085-5d61-439b-8f27-ecd5097240f6,5,1,15,Marketing
6528,c98ccdfa-f2a7-4600-8ee4-e4b36a2c136d,4,1,13,Marketing
6530,1fe2497a-3a8c-4453-81a8-6f751cdadf22,11,2,12,Computer Science
6531,96b25c93-206d-4b9d-8a1e-05c2e02608f4,7,1,11,English
6532,89e66694-689e-44b3-a27d-1f5f4ca13896,11,2,12,English
