user_id,med_active_days,avg_active_days,med_courses_seen,avg_courses_seen,med_materials_seen,avg_materials_seen,favorite_category,subscription_number,renewed,age,is_working
7843,6,7.6666666666666661,1,1.3333333333333333,11,12.0,Marketing,3,1,24,0
7919,6,8.6666666666666661,1,1.6666666666666665,13,16.333333333333332,English,3,1,22,1
9967,5,5.0,1,1.0,8,7.333333333333333,Computer Science,3,1,18,1
118,7,7.6666666666666661,1,1.3333333333333333,4,6.0,Marketing,3,1,22,0
1172,6,7.333333333333333,1,1.3333333333333333,18,13.333333333333332,Marketing,3,1,29,0
3318,6,6.0,1,1.0,16,12.0,Marketing,3,1,20,0
4536,6,6.333333333333333,1,1.3333333333333333,14,13.0,English,3,1,29,0
5744,6,5.333333333333333,1,1.0,4,6.333333333333333,English,3,1,33,0
7529,6,8.3333333333333321,1,1.6666666666666665,5,12.666666666666666,Marketing,3,1,31,0
8048,9,8.0,2,1.6666666666666667,21,16.333333333333332,Marketing,3,1,23,1
8483,4,4.666666666666667,1,1.0,10,7.333333333333333,Marketing,3,1,24,0
9218,9,9.0,2,1.6666666666666667,12,13.666666666666666,English,3,1,39,1
2282,6,6.333333333333333,1,1.3333333333333333,8,12.333333333333332,Computer Science,3,1,30,0
3847,8,8.6666666666666661,2,1.6666666666666667,17,15.0,English,3,1,35,0
4472,8,7.333333333333333,2,1.6666666666666667,21,16.333333333333332,Computer Science,3,1,35,1
5999,6,7.0,1,1.3333333333333333,11,12.0,Computer Science,3,1,36,0
8852,7,11.333333333333332,1,2.0,9,18.333333333333332,Computer Science,3,1,32,0
4425,6,6.333333333333333,1,1.3333333333333333,4,7.0,English,3,1,22,1
5503,9,9.0,2,1.6666666666666667,14,11.0,Computer Science,3,1,22,1
9776,6,5.666666666666667,1,1.0,3,3.6666666666666665,Computer Science,3,1,38,1
1834,6,6.0,1,1.0,6,6.333333333333333,Marketing,3,1,23,1
2934,7,8.0,1,1.3333333333333333,7,12.333333333333332,English,3,1,28,0
3520,7,7.333333333333333,1,1.3333333333333333,9,12.666666666666666,Computer Science,3,1,26,0
4855,8,8.3333333333333339,2,1.6666666666666667,12,10.333333333333332,English,3,1,23,0
5881,7,7.333333333333333,1,1.3333333333333333,6,11.333333333333332,Computer Science,3,1,24,1
8731,7,7.333333333333333,1,1.3333333333333333,11,10.666666666666666,Marketing,3,1,18,1
9646,7,7.333333333333333,1,1.3333333333333333,15,13.666666666666666,Marketing,3,1,30,1
9780,7,6.333333333333333,1,1.3333333333333333,5,6.333333333333333,Computer Science,3,1,34,1
1612,6,6.333333333333333,1,1.0,11,8.0,Marketing,3,1,35,0
2733,8,7.666666666666667,2,1.6666666666666667,25,18.0,Computer Science,3,1,43,0
4539,10,9.0,2,1.6666666666666667,16,13.0,Computer Science,3,1,35,1
5602,5,5.0,1,1.0,4,3.6666666666666665,Computer Science,3,1,18,1
6201,12,11.0,2,2.0,15,13.0,English,3,1,39,1
7080,7,6.333333333333333,1,1.3333333333333333,6,7.333333333333333,English,3,1,37,1
7769,7,9.0,1,1.6666666666666665,3,14.0,English,3,1,26,1
9029,8,9.6666666666666661,2,2.0,19,19.333333333333332,Marketing,3,1,18,1
9905,7,6.666666666666667,1,1.0,9,8.6666666666666661,Marketing,3,1,28,1
9958,7,6.333333333333333,1,1.3333333333333333,3,5.6666666666666661,English,3,1,23,0
1691,7,12.333333333333332,1,2.333333333333333,8,17.666666666666664,English,3,1,31,0
1881,7,6.333333333333333,1,1.3333333333333333,11,9.3333333333333321,Computer Science,3,1,31,1
2545,7,8.0,1,1.3333333333333333,11,9.3333333333333321,Marketing,3,1,23,1
3449,16,13.666666666666666,3,2.6666666666666665,32,22.666666666666664,Computer Science,3,1,39,1
3966,7,9.0,1,1.6666666666666665,10,12.333333333333332,Marketing,3,1,39,0
5266,7,8.6666666666666661,1,1.6666666666666665,10,14.0,English,3,1,20,1
5984,7,7.333333333333333,1,1.3333333333333333,18,15.0,Marketing,3,1,61,1
7716,7,9.3333333333333321,1,1.6666666666666665,3,12.0,Marketing,3,1,23,1
9630,7,8.3333333333333339,1,1.3333333333333333,10,12.333333333333332,Computer Science,3,1,33,1
9458,5,4.666666666666667,1,1.0,13,10.333333333333332,Computer Science,3,1,43,1
8158,6,8.0,1,1.6666666666666665,12,12.666666666666666,Marketing,3,1,20,0
491,5,4.666666666666667,1,1.0,15,11.666666666666666,Computer Science,3,1,20,0
3975,6,6.6666666666666661,1,1.3333333333333333,13,10.333333333333332,Marketing,3,1,18,1
1450,8,7.0,2,1.6666666666666667,12,13.333333333333332,Computer Science,3,1,37,1
7829,10,8.3333333333333339,2,1.6666666666666667,15,14.666666666666666,Marketing,3,1,44,0
7914,9,8.6666666666666661,2,2.0,16,15.666666666666666,English,3,1,35,1
8393,7,7.6666666666666661,1,1.3333333333333333,15,15.0,Computer Science,3,1,18,1
132,4,6.6666666666666661,1,1.3333333333333333,15,12.0,Computer Science,3,1,31,1
321,6,5.666666666666667,1,1.0,10,9.6666666666666661,Marketing,3,1,20,0
990,5,6.0,1,1.3333333333333333,16,12.333333333333332,Computer Science,3,1,18,0
1797,5,6.0,1,1.3333333333333333,4,9.0,English,3,1,26,0
3151,9,8.0,2,1.6666666666666667,25,18.333333333333332,English,3,1,45,1
3245,6,5.666666666666667,1,1.0,7,7.6666666666666661,Marketing,3,1,35,0
4119,4,5.6666666666666661,1,1.3333333333333333,18,13.666666666666666,Marketing,3,1,23,0
9216,5,5.333333333333333,1,1.0,5,5.333333333333333,Computer Science,3,1,23,0
9893,5,6.333333333333333,1,1.3333333333333333,16,12.0,Computer Science,3,1,34,1
3404,4,4.333333333333333,1,1.0,7,6.6666666666666661,Computer Science,3,1,30,0
5723,4,6.0,1,1.3333333333333333,15,12.0,Marketing,3,1,40,1
6365,8,8.3333333333333321,2,2.0,26,21.0,English,3,1,26,0
652,8,8.0,2,1.6666666666666667,16,11.666666666666666,English,3,1,45,0
1975,5,4.666666666666667,1,1.0,11,10.333333333333332,Computer Science,3,1,36,1
2884,8,8.3333333333333339,2,1.6666666666666667,22,16.666666666666664,Computer Science,3,1,23,0
4176,11,9.6666666666666661,2,2.0,13,17.333333333333332,English,3,1,18,0
5243,5,6.0,1,1.3333333333333333,17,15.666666666666666,English,3,1,43,1
6386,5,5.0,1,1.0,7,8.6666666666666661,English,3,1,41,0
7481,7,7.0,1,1.3333333333333333,13,11.0,English,3,1,39,1
2625,8,7.666666666666667,2,1.6666666666666667,20,16.333333333333332,Marketing,3,1,44,1
5276,5,5.666666666666667,1,1.0,6,9.0,Computer Science,3,1,23,1
7874,5,5.333333333333333,1,1.0,10,8.3333333333333339,English,3,1,19,0
59,7,8.3333333333333321,1,1.6666666666666665,17,18.0,Marketing,3,1,22,1
2163,8,7.333333333333333,2,1.6666666666666667,18,14.0,Computer Science,3,1,32,1
7009,5,5.0,1,1.0,6,8.6666666666666661,Computer Science,3,1,20,1
7243,7,8.6666666666666661,1,1.6666666666666665,8,13.333333333333332,English,3,1,33,1
7555,10,8.6666666666666661,2,1.6666666666666667,18,16.333333333333332,English,3,1,30,0
9418,6,6.0,1,1.0,15,12.0,English,3,1,31,1
690,4,4.333333333333333,1,1.0,9,8.3333333333333321,Marketing,3,1,18,0
2037,11,9.6666666666666661,2,1.6666666666666667,20,16.333333333333332,English,3,1,42,0
2061,8,8.6666666666666661,2,1.6666666666666667,14,14.333333333333332,Marketing,3,1,33,0
2116,6,8.0,1,1.6666666666666665,5,11.666666666666666,Computer Science,3,1,26,0
4447,6,7.333333333333333,1,1.6666666666666665,17,17.0,Marketing,3,1,27,1
4538,6,7.333333333333333,1,1.3333333333333333,8,10.0,Computer Science,3,1,26,1
6594,6,6.6666666666666661,1,1.3333333333333333,4,10.333333333333332,Marketing,3,1,28,1
6607,6,7.0,1,1.3333333333333333,6,9.3333333333333321,English,3,1,18,0
7628,6,5.666666666666667,1,1.0,13,10.666666666666666,English,3,1,21,0
9562,10,11.333333333333332,2,2.333333333333333,17,20.333333333333332,Marketing,3,1,37,0
524,10,9.0,2,1.6666666666666667,13,14.666666666666666,English,3,1,30,0
2214,6,7.333333333333333,1,1.3333333333333333,14,10.333333333333334,Computer Science,3,1,18,1
2664,7,10.0,1,1.6666666666666665,6,13.333333333333332,Marketing,3,1,33,1
4184,6,6.666666666666667,1,1.3333333333333333,9,12.333333333333332,Computer Science,3,1,36,0
6515,6,7.6666666666666661,1,1.3333333333333333,7,8.0,Computer Science,3,1,29,0
7856,15,12.333333333333334,3,2.3333333333333335,26,19.0,Computer Science,3,1,25,0
9126,6,5.666666666666667,1,1.0,4,5.333333333333333,English,3,1,38,0
9169,6,6.333333333333333,1,1.3333333333333333,17,14.666666666666666,Computer Science,3,1,35,1
9291,6,6.0,1,1.0,10,8.0,Marketing,3,1,35,0
9678,13,12.333333333333334,3,2.6666666666666665,35,24.666666666666664,English,3,1,47,1
1041,7,8.3333333333333339,1,1.3333333333333333,8,10.666666666666666,Marketing,3,1,33,1
4965,6,8.0,1,1.6666666666666665,6,12.333333333333332,Computer Science,3,1,25,1
5716,6,8.6666666666666661,1,1.6666666666666665,5,13.666666666666666,Marketing,3,1,20,1
6093,6,5.333333333333333,1,1.0,14,11.666666666666666,Marketing,3,1,37,0
7445,10,8.6666666666666661,2,1.6666666666666667,15,12.0,Marketing,3,1,25,1
7452,6,7.333333333333333,1,1.3333333333333333,13,12.333333333333332,English,3,1,18,0
9999,7,8.6666666666666661,1,1.6666666666666665,16,17.0,Marketing,3,1,26,1
2459,8,8.3333333333333339,2,1.6666666666666667,14,10.666666666666666,Marketing,3,1,30,0
5529,9,9.0,2,1.6666666666666667,12,9.0,Computer Science,3,1,43,1
5711,9,8.6666666666666661,2,1.6666666666666667,23,17.0,English,3,1,26,0
6186,8,8.3333333333333339,2,1.6666666666666667,16,13.0,Computer Science,3,1,20,1
7081,7,10.666666666666666,1,2.0,12,19.333333333333332,Marketing,3,1,33,1
8574,6,6.333333333333333,1,1.0,6,6.6666666666666661,Computer Science,3,1,23,0
78,7,7.6666666666666661,1,1.6666666666666665,13,14.0,English,3,1,18,0
2262,11,10.333333333333334,2,2.0,21,16.0,English,3,1,43,1
3825,8,8.6666666666666661,2,1.6666666666666667,12,13.666666666666666,Computer Science,3,1,22,1
8577,7,7.333333333333333,1,1.3333333333333333,14,11.0,English,3,1,39,0
9254,7,9.3333333333333321,1,1.6666666666666665,12,15.666666666666666,Computer Science,3,1,27,0
1598,7,7.0,1,1.3333333333333333,7,10.0,English,3,1,31,0
3268,7,7.0,1,1.0,4,4.333333333333333,Computer Science,3,1,23,1
5299,8,8.6666666666666661,2,1.6666666666666667,16,13.333333333333332,Computer Science,3,1,31,1
5428,7,7.0,1,1.3333333333333333,7,11.0,English,3,1,25,1
1164,6,5.6666666666666661,1,1.3333333333333333,18,16.666666666666664,Computer Science,3,1,18,0
6846,4,5.6666666666666661,1,1.3333333333333333,11,10.0,Computer Science,3,1,18,1
285,10,8.3333333333333339,2,1.6666666666666667,13,12.333333333333332,Computer Science,3,1,38,0
731,11,10.666666666666666,2,2.0,24,17.333333333333332,English,3,1,27,1
606,4,4.666666666666667,1,1.0,5,9.0,English,3,1,18,0
834,11,10.0,2,2.0,25,20.333333333333332,English,3,1,29,0
903,12,10.0,2,2.0,19,20.0,Computer Science,3,1,29,1
4096,7,6.6666666666666661,1,1.3333333333333333,7,9.3333333333333321,English,3,1,37,0
5337,5,6.333333333333333,1,1.3333333333333333,9,10.333333333333332,Computer Science,3,1,23,1
6595,9,7.333333333333333,2,1.6666666666666667,16,15.666666666666666,English,3,1,33,1
9302,4,5.6666666666666661,1,1.3333333333333333,10,13.0,English,3,1,31,0
297,5,5.0,1,1.0,6,6.6666666666666661,Computer Science,3,1,38,0
2330,7,6.6666666666666661,1,1.3333333333333333,14,12.333333333333332,Computer Science,3,1,18,1
6152,9,8.6666666666666661,2,2.0,20,17.0,Marketing,3,1,38,1
6249,5,6.0,1,1.3333333333333333,12,12.666666666666666,English,3,1,19,1
8055,8,6.666666666666667,2,1.6666666666666667,17,15.666666666666666,Marketing,3,1,30,0
2963,5,6.0,1,1.3333333333333333,13,13.333333333333332,English,3,1,28,0
3891,5,6.6666666666666661,1,1.3333333333333333,5,11.0,Computer Science,3,1,27,0
4090,6,9.3333333333333321,1,1.6666666666666665,12,14.333333333333332,English,3,1,26,1
1620,5,6.333333333333333,1,1.3333333333333333,6,8.0,Marketing,3,1,18,0
1794,7,6.333333333333333,1,1.0,17,12.666666666666666,Computer Science,3,1,29,1
2272,6,7.6666666666666661,1,1.3333333333333333,17,14.333333333333332,Computer Science,3,1,47,1
3237,10,8.3333333333333339,2,1.6666666666666667,14,11.333333333333332,Computer Science,3,1,39,1
3285,10,8.3333333333333339,2,1.6666666666666667,14,11.333333333333332,Marketing,3,1,38,1
6050,8,10.0,2,2.0,28,23.333333333333332,English,3,1,18,1
7960,7,10.333333333333332,1,2.0,15,17.666666666666664,Marketing,3,1,30,1
9378,5,5.0,1,1.0,6,7.0,Marketing,3,1,34,0
9659,10,9.0,2,1.6666666666666667,17,15.0,Marketing,3,1,22,1
3362,5,6.333333333333333,1,1.3333333333333333,5,8.0,Marketing,3,1,37,0
3826,8,8.3333333333333339,2,1.6666666666666667,19,15.0,Computer Science,3,1,23,0
4221,14,11.666666666666666,3,2.3333333333333335,23,19.333333333333332,Computer Science,3,1,26,0
4887,7,9.6666666666666661,1,1.6666666666666665,5,15.333333333333332,English,3,1,29,0
5196,10,10.666666666666666,2,2.0,27,20.333333333333332,Computer Science,3,1,34,0
6423,7,8.0,1,1.3333333333333333,6,10.666666666666666,English,3,1,37,1
2496,7,8.3333333333333339,1,1.3333333333333333,13,11.0,Marketing,3,1,34,1
4073,9,8.3333333333333339,2,1.6666666666666667,17,16.333333333333332,Marketing,3,1,43,1
4278,6,8.0,1,1.3333333333333333,12,10.666666666666666,Marketing,3,1,18,1
5965,8,8.6666666666666661,2,1.6666666666666667,19,16.0,Marketing,3,1,31,1
9564,7,8.6666666666666661,1,1.6666666666666665,15,17.333333333333332,Marketing,3,1,41,1
9984,6,8.0,1,1.6666666666666665,10,12.333333333333332,Computer Science,3,1,46,1
3272,5,5.0,1,1.0,6,7.6666666666666661,Computer Science,3,1,18,0
4022,6,7.0,1,1.3333333333333333,11,10.666666666666666,Computer Science,3,1,31,1
7965,7,8.3333333333333339,1,1.3333333333333333,12,12.0,Marketing,3,1,27,1
2086,6,5.666666666666667,1,1.0,7,9.3333333333333321,Computer Science,3,1,31,1
4267,6,6.333333333333333,1,1.3333333333333333,7,9.3333333333333321,English,3,1,39,0
5849,6,6.333333333333333,1,1.0,14,11.666666666666666,Marketing,3,1,21,1
5879,8,10.0,2,2.0,21,19.0,Computer Science,3,1,37,1
6194,5,5.333333333333333,1,1.0,7,9.6666666666666661,English,3,1,29,0
7883,11,9.3333333333333339,2,1.6666666666666667,16,14.666666666666666,Computer Science,3,1,18,0
374,7,6.0,1,1.3333333333333333,14,13.0,Marketing,3,1,34,1
1507,16,13.333333333333334,3,2.3333333333333335,37,26.333333333333332,Computer Science,3,1,30,1
1828,7,7.0,1,1.3333333333333333,13,12.0,English,3,1,23,1
3700,7,6.666666666666667,1,1.3333333333333333,17,14.666666666666666,Computer Science,3,1,42,1
3879,7,8.0,1,1.3333333333333333,12,11.333333333333332,Marketing,3,1,20,1
5143,7,8.3333333333333339,1,1.3333333333333333,8,8.0,English,3,1,38,0
7582,7,9.0,1,1.6666666666666665,8,11.333333333333332,English,3,1,18,1
810,7,8.6666666666666661,1,1.6666666666666665,10,14.666666666666666,Computer Science,3,1,18,1
1278,7,6.666666666666667,1,1.0,7,9.6666666666666661,Computer Science,3,1,35,1
3321,7,10.0,1,2.0,11,19.333333333333332,Computer Science,3,1,18,1
3572,7,9.3333333333333321,1,1.6666666666666665,17,19.333333333333332,Marketing,3,1,43,1
3684,7,7.333333333333333,1,1.3333333333333333,12,13.333333333333332,English,3,1,39,0
3750,8,8.3333333333333339,2,1.6666666666666667,12,12.666666666666666,Computer Science,3,1,33,1
4224,8,8.6666666666666661,2,1.6666666666666667,21,17.333333333333332,Marketing,3,1,31,1
6567,7,6.333333333333333,1,1.0,5,5.333333333333333,Marketing,3,1,41,0
7002,7,6.6666666666666661,1,1.3333333333333333,11,12.666666666666666,Marketing,3,1,32,1
7507,6,6.0,1,1.0,5,6.0,English,3,1,27,1
9952,7,7.6666666666666661,1,1.3333333333333333,14,11.0,Marketing,3,1,28,1
803,7,6.666666666666667,1,1.0,7,9.3333333333333321,Marketing,3,1,18,1
3908,8,8.0,2,1.6666666666666667,13,15.0,Computer Science,3,1,18,1
6849,7,8.0,1,1.3333333333333333,6,12.333333333333332,English,3,1,43,1
7847,7,7.666666666666667,1,1.3333333333333333,14,11.333333333333332,Computer Science,3,1,38,1
2030,9,10.0,2,2.333333333333333,14,21.333333333333332,Computer Science,3,1,34,0
6493,6,5.333333333333333,1,1.0,8,8.0,Marketing,3,1,43,1
7566,4,6.6666666666666661,1,1.6666666666666665,15,16.0,Computer Science,3,1,24,0
966,5,6.0,1,1.3333333333333333,18,16.333333333333332,Marketing,3,1,29,0
5372,4,7.0,1,1.6666666666666665,10,16.333333333333332,English,3,1,31,0
5764,4,5.6666666666666661,1,1.3333333333333333,8,11.333333333333332,English,3,1,25,0
6946,6,7.333333333333333,1,1.3333333333333333,12,10.0,English,3,1,37,1
8233,7,7.333333333333333,1,1.3333333333333333,14,12.333333333333332,Computer Science,3,1,18,0
9594,5,7.6666666666666661,1,1.6666666666666665,14,16.333333333333332,Marketing,3,1,27,1
527,4,7.0,1,1.6666666666666665,6,11.666666666666666,Computer Science,3,1,21,0
1235,8,7.666666666666667,2,1.6666666666666667,21,17.0,Marketing,3,1,50,1
4984,6,6.0,1,1.3333333333333333,6,8.0,Marketing,3,1,40,0
5478,7,6.0,1,1.0,6,8.3333333333333321,Marketing,3,1,32,1
7293,5,7.333333333333333,1,1.6666666666666665,10,17.666666666666664,English,3,1,29,1
9087,7,6.333333333333333,1,1.3333333333333333,13,12.666666666666666,English,3,1,30,0
749,4,6.0,1,1.3333333333333333,8,10.0,Marketing,3,1,34,1
3026,5,7.333333333333333,1,1.6666666666666665,7,15.333333333333332,Computer Science,3,1,34,0
705,5,5.333333333333333,1,1.3333333333333333,15,15.666666666666666,Marketing,3,1,18,0
3781,9,9.3333333333333321,2,2.0,19,16.333333333333332,English,3,1,34,1
4196,6,5.666666666666667,1,1.0,9,10.666666666666666,Computer Science,3,1,37,1
8415,8,8.6666666666666661,2,2.0,13,14.0,Computer Science,3,1,49,0
9246,6,8.3333333333333321,1,1.6666666666666665,11,14.666666666666666,English,3,1,38,1
1020,8,7.0,2,1.6666666666666667,23,17.666666666666668,English,3,1,28,1
2514,6,10.333333333333332,1,2.0,18,21.0,Computer Science,3,1,39,1
3618,5,6.6666666666666661,1,1.3333333333333333,14,15.333333333333332,English,3,1,39,1
4637,5,6.6666666666666661,1,1.3333333333333333,6,9.3333333333333321,Marketing,3,1,30,1
4909,5,5.0,1,1.0,10,10.666666666666666,English,3,1,43,1
8086,5,6.0,1,1.3333333333333333,17,14.333333333333332,Marketing,3,1,37,0
385,10,9.6666666666666661,2,2.0,16,18.0,Marketing,3,1,30,1
2993,5,5.0,1,1.0,10,10.333333333333332,English,3,1,38,1
3786,10,9.0,2,1.6666666666666667,12,12.0,Marketing,3,1,37,1
6462,10,9.3333333333333339,2,2.0,28,21.0,English,3,1,28,1
9303,8,7.333333333333333,2,1.6666666666666667,13,13.0,English,3,1,18,1
607,12,12.0,2,2.333333333333333,15,17.666666666666664,English,3,1,39,1
2857,6,6.6666666666666661,1,1.3333333333333333,13,13.333333333333332,Computer Science,3,1,27,1
3824,6,7.0,1,1.3333333333333333,7,11.333333333333332,Computer Science,3,1,39,0
6376,8,9.6666666666666661,2,2.0,15,18.0,Marketing,3,1,25,1
6931,7,10.666666666666666,1,2.0,8,15.0,Computer Science,3,1,34,0
7272,9,11.333333333333332,2,2.333333333333333,19,21.666666666666664,Marketing,3,1,26,0
7281,6,6.6666666666666661,1,1.3333333333333333,8,9.0,English,3,1,30,1
7688,6,9.6666666666666661,1,1.6666666666666665,15,14.333333333333332,English,3,1,39,0
556,5,5.0,1,1.0,14,12.333333333333332,Marketing,3,1,27,0
5074,4,4.666666666666667,1,1.0,13,11.333333333333332,Marketing,3,1,21,1
5081,7,6.666666666666667,1,1.0,7,10.0,Computer Science,3,1,29,1
5130,7,10.0,1,1.6666666666666665,16,14.333333333333332,Computer Science,3,1,28,1
5192,6,6.0,1,1.0,9,10.0,Marketing,3,1,28,1
5455,6,7.333333333333333,1,1.3333333333333333,5,10.333333333333332,Marketing,3,1,37,0
8563,8,7.666666666666667,2,1.6666666666666667,15,16.0,Computer Science,3,1,19,1
989,6,6.0,1,1.3333333333333333,10,11.333333333333332,Computer Science,3,1,29,1
2441,9,8.3333333333333339,2,1.6666666666666667,27,19.666666666666668,Computer Science,3,1,39,1
2489,7,7.333333333333333,1,1.3333333333333333,10,11.666666666666666,Computer Science,3,1,29,1
2701,6,8.0,1,1.6666666666666665,14,18.666666666666664,Computer Science,3,1,24,1
3220,13,11.666666666666666,3,2.3333333333333335,26,20.0,Marketing,3,1,45,1
4340,6,6.0,1,1.0,5,9.0,Computer Science,3,1,31,1
4569,9,8.6666666666666661,2,1.6666666666666667,13,10.666666666666666,Computer Science,3,1,38,0
7256,7,7.0,1,1.3333333333333333,12,11.0,English,3,1,22,1
2348,7,7.0,1,1.3333333333333333,12,10.666666666666666,English,3,1,38,0
4368,7,8.6666666666666661,1,1.3333333333333333,16,16.333333333333332,English,3,1,26,1
5441,7,7.6666666666666661,1,1.3333333333333333,13,11.666666666666666,Computer Science,3,1,49,0
1411,7,6.666666666666667,1,1.0,11,9.3333333333333339,English,3,1,22,1
7482,11,11.0,2,2.0,26,19.333333333333332,English,3,1,27,1
8003,7,7.333333333333333,1,1.3333333333333333,14,15.333333333333332,English,3,1,34,0
8917,8,7.0,2,1.6666666666666667,20,17.333333333333332,English,3,1,50,1
2413,4,5.333333333333333,1,1.3333333333333333,16,14.0,Computer Science,3,1,39,1
2661,6,6.0,1,1.3333333333333333,7,11.333333333333332,English,3,1,42,1
8476,6,7.0,1,1.3333333333333333,9,11.666666666666666,Computer Science,3,1,18,0
627,5,7.333333333333333,1,1.6666666666666665,15,19.666666666666664,English,3,1,38,0
2791,10,9.0,2,2.0,20,20.0,English,3,1,31,1
4397,9,7.333333333333333,2,1.6666666666666667,16,15.333333333333332,English,3,1,42,0
4723,10,8.0,2,1.6666666666666667,12,15.0,Marketing,3,1,56,0
4873,8,6.666666666666667,2,1.6666666666666667,18,16.333333333333332,English,3,1,44,0
1045,5,6.333333333333333,1,1.3333333333333333,7,12.666666666666666,Marketing,3,1,31,1
3293,5,5.333333333333333,1,1.0,10,11.333333333333332,English,3,1,18,1
6031,8,9.6666666666666661,2,2.0,23,18.333333333333332,Computer Science,3,1,36,0
2649,12,11.666666666666666,2,2.333333333333333,17,20.333333333333332,Marketing,3,1,21,1
3698,6,6.0,1,1.3333333333333333,11,14.0,Marketing,3,1,18,1
7752,7,7.333333333333333,1,1.3333333333333333,13,12.666666666666666,English,3,1,47,1
8536,6,7.333333333333333,1,1.3333333333333333,18,17.0,Marketing,3,1,46,1
8896,9,7.6666666666666661,2,1.6666666666666667,21,17.333333333333332,English,3,1,26,0
9924,7,6.333333333333333,1,1.3333333333333333,13,12.666666666666666,English,3,1,28,1
784,5,6.333333333333333,1,1.3333333333333333,15,16.0,Computer Science,3,1,23,0
2799,5,5.0,1,1.0,13,11.333333333333334,Marketing,3,1,18,0
3154,6,10.0,1,2.0,12,21.333333333333332,Computer Science,3,1,29,1
5423,5,4.333333333333333,1,1.0,14,12.0,English,3,1,51,1
5761,8,7.666666666666667,2,1.6666666666666667,18,14.333333333333332,Marketing,3,1,32,0
5885,5,5.333333333333333,1,1.0,8,10.666666666666666,English,3,1,28,1
7695,6,7.0,1,1.3333333333333333,7,11.333333333333332,English,3,1,26,1
8310,9,8.0,2,1.6666666666666667,23,18.666666666666664,Computer Science,3,1,31,1
9974,8,10.333333333333332,2,2.333333333333333,12,22.0,Computer Science,3,1,18,0
1257,5,7.333333333333333,1,1.3333333333333333,8,9.3333333333333321,Marketing,3,1,24,1
1336,5,6.0,1,1.3333333333333333,9,12.0,Marketing,3,1,38,1
2106,12,12.0,2,2.333333333333333,22,20.666666666666664,Marketing,3,1,24,1
2668,6,6.0,1,1.0,15,13.0,Marketing,3,1,24,0
5553,8,10.666666666666666,2,2.333333333333333,27,24.333333333333332,Marketing,3,1,35,1
5960,7,7.0,1,1.3333333333333333,15,13.0,Marketing,3,1,38,1
6280,6,8.3333333333333321,1,1.6666666666666665,11,17.666666666666664,Computer Science,3,1,40,0
7246,6,6.6666666666666661,1,1.3333333333333333,15,14.666666666666666,English,3,1,37,1
7884,10,9.6666666666666661,2,2.0,18,16.333333333333332,English,3,1,36,0
9921,8,9.6666666666666661,2,2.0,26,19.666666666666668,Marketing,3,1,26,1
2257,8,9.0,2,2.0,12,18.0,Computer Science,3,1,37,1
6828,6,7.666666666666667,1,1.3333333333333333,13,11.333333333333334,Marketing,3,1,23,1
7284,6,8.6666666666666661,1,1.6666666666666665,18,19.0,Computer Science,3,1,18,0
7697,12,11.666666666666666,2,2.0,13,15.666666666666666,English,3,1,18,0
8111,8,8.3333333333333339,2,1.6666666666666667,25,19.333333333333332,English,3,1,21,1
9842,6,6.0,1,1.3333333333333333,8,14.0,Marketing,3,1,34,0
9880,7,7.0,1,1.3333333333333333,18,14.333333333333332,Computer Science,3,1,25,0
1559,8,7.666666666666667,2,1.6666666666666667,13,14.333333333333332,English,3,1,32,0
3137,9,8.6666666666666661,2,1.6666666666666667,26,20.0,Computer Science,3,1,43,0
3625,6,7.6666666666666661,1,1.3333333333333333,15,12.0,English,3,1,32,0
3932,6,5.666666666666667,1,1.0,12,11.333333333333332,Computer Science,3,1,18,1
6261,6,7.333333333333333,1,1.3333333333333333,12,10.0,English,3,1,18,0
7622,10,9.6666666666666661,2,2.0,16,15.0,Computer Science,3,1,29,1
4851,6,5.333333333333333,1,1.0,16,13.0,English,3,1,44,1
6275,8,8.3333333333333339,2,1.6666666666666667,16,16.666666666666664,Marketing,3,1,37,1
7668,7,7.666666666666667,1,1.3333333333333333,9,13.666666666666666,English,3,1,31,1
9563,7,7.666666666666667,1,1.3333333333333333,14,11.666666666666666,Marketing,3,1,33,1
61,10,9.3333333333333339,2,1.6666666666666667,22,17.0,Computer Science,3,1,18,1
153,9,12.666666666666666,2,2.333333333333333,24,21.666666666666664,Marketing,3,1,45,1
2604,8,8.6666666666666661,2,1.6666666666666667,23,17.666666666666668,English,3,1,31,1
3465,7,7.6666666666666661,1,1.3333333333333333,16,16.333333333333332,English,3,1,28,0
4510,4,5.0,1,1.0,10,10.333333333333332,Computer Science,3,1,51,1
6189,9,8.6666666666666661,2,1.6666666666666667,25,19.0,Computer Science,3,1,23,1
7666,7,7.3333333333333339,1,1.3333333333333333,12,11.0,Computer Science,3,1,46,1
8101,7,8.3333333333333339,1,1.3333333333333333,10,10.333333333333332,Marketing,3,1,40,1
2975,7,5.666666666666667,1,1.0,7,8.3333333333333339,Computer Science,3,1,30,1
6041,9,8.3333333333333321,2,2.0,27,20.666666666666668,Marketing,3,1,18,0
9321,5,4.666666666666667,1,1.0,9,10.0,Marketing,3,1,36,0
1460,6,6.6666666666666661,1,1.3333333333333333,15,14.666666666666666,Computer Science,3,1,39,1
6096,5,6.6666666666666661,1,1.3333333333333333,9,14.666666666666666,Marketing,3,1,21,1
355,5,5.333333333333333,1,1.0,11,11.666666666666666,Computer Science,3,1,37,1
